Sample_id,Class_1,Class_2,Class_3,Class_4,Class_5,Class_6,Class_7,Class_8,Class_9,Class_10
38,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
39,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
40,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
41,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
42,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
43,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
44,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
45,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
46,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
47,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
48,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
49,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
50,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
51,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
52,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
53,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
54,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
55,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
56,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
57,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
58,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
59,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
60,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
61,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
62,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
63,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
64,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
65,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
66,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
67,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
68,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
69,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
70,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
71,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
72,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
73,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
74,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
75,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
76,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
77,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
78,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
79,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
80,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
81,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
82,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
83,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
84,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
85,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
86,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
87,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
88,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
89,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
90,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
91,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
92,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
93,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
94,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
95,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
96,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
97,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
98,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
99,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
100,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
101,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
102,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
103,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
104,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
105,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
106,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
107,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
108,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
109,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
110,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
111,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
112,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
113,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
114,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
115,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
116,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
117,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
118,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
119,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
120,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
121,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
122,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
123,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
124,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
125,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
126,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
127,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
128,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
129,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
130,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
131,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
132,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
133,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
134,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
135,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
136,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
137,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
138,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
139,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
140,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
141,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
142,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
143,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
144,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
145,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
146,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
147,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
148,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
149,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
150,0.5011799510442868,0.14194675601014026,0.07426474858528315,0.05795132124875593,0.04881912114676776,0.05948440459482097,0.032008850584982325,0.0443583650970063,0.02068307697197364,0.019303404715983307
